clave,fuente,usr_id,prp_id,url,fecha_scraping,fecha_publicacion,primera_vista,ultima_vista,veces_visto,dias_publicado,precio,moneda,precio_m2,superficie_cubierta_m2,superficie_total_m2,ambientes,dormitorios,banos,tipo_construccion,condicion,estado_conservacion,antiguedad,localidad,provincia,direccion,latitud,longitud,tiene_geo,dist_centro_km,zona_geo,densidad_1km,cochera,plantas,piscina,amoblado,tiene_expensas,valor_expensas,acepta_mascotas,zona_escolar,publicador,tipo_anunciante,es_dueno_directo,posible_duplicado_cruzado,motivo_sospecha,descripcion,id_publicado
inmoclick:1979-188,inmoclick,1979,188,https://inmoclick.com/1979-vilarino-propiedades/inmuebles/188/ficha/departamento-en-alquiler-en-dr-lemos-561-esq-dr-pose,2026-09-22,,2026-09-07,2026-09-22,4,15,550000.0,ARS,10377.358490566035,53.0,53.0,3.0,1.0,1.0,Departamento,Alquiler,Excelente,9.0,Las Heras,Mendoza,Dr. Lemos 561 esq Dr. Pose,-32.8622871,-68.876295,True,4.261694188356582,0.0,37.0,Garage/Cochera,1.0,False,False,,50000.0,False,,vilarino propiedades,Inmobiliaria,False,False,,"Departamento 1 dormitorio con cochera — Dr. Pose esq. Dr. Lemos 561 (unidad N°7, piso Plata Alta)

Características principales:
- 🛏️ Dormitorios: 1
- 🛁 Baños: 1 baño completo (lavamanos, inodoro, bidet, ducha con receptáculo, antebaño con mueble MDF y espejo)
- 📐 Superficie total: 52,71 m²
- 🏠 Superficie interna: 40,11 m²
- 🌤️ Balcón semicubierto: 4,20 m²
- 🌳 Patio descubierto: 8,40 m²
- 🚗 Cochera: a designar
- 👔 Placard: con cajoneras y tres puertas corredizas
- 🍽️ Cocina comedor: termotanque eléctrico a estrenar, artefacto de cocina eléctrico Philco, alacena y bajo mesada, mesada de granito natural, bacha Johnson
- 🪟 Aberturas y terminaciones: puertas marca Oblac, ventanas de aluminio color blanco, vidrios y herrajes completos
- 🧾 Acabados: piso porcelanato color gris, cortinas blackout
- 🚿 Grifería: marca Hidromet; bacha de mármol travertino en antebaño

Descripción:
Este departamento de un dormitorio ofrece una propuesta práctica y lista para mudarse, con atención en los detalles de terminación y espacios exteriores que suman confort: balcón semicubierto y patio descubierto que amplían el uso diario y permiten disfrutar del aire libre en la privacidad del hogar. La cocina comedor integrada, equipada con artefacto Philco y mesada de granito, resulta funcional y elegante; el placard con cajoneras brinda amplio espacio de guardado. El baño cuenta con terminaciones cuidadas (bacha en mármol travertino y grifería Hidromet). Las aberturas de calidad, el piso porcelanato y las cortinas blackout completan un ambiente moderno y de bajo mantenimiento. La cochera a designar agrega comodidad en la búsqueda urbana. Ideal para quien busca un hogar compacto, con terminaciones de buena calidad y presencia de espacios externos privados.

Condiciones y requisitos:
- Canon mensual: $550.000 (consultar por amoblado)
- Expensas mensuales: $50.000
- Ajustes: cuatrimestrales con índice ICL (promedio entre IPC y Salarios Registrados)
- Requisitos: acreditar ingresos con recibo de sueldo y antigüedad (solicitante y 2 garantes), no estar inhibido ni embargado, no figurar en VERAZ/BCRA u otros sitios equivalentes en situación comprometida

- Costos de ingreso: mes de alquiler, mes de depósito en garantía, mes de honorarios inmobiliarios, certificación notarial de firmas y redacción del contrato

Interesados directos únicamente conectarse con:

VILARIÑO PROPIEDADES 
Corredor Público Inmobiliario
 — Matr. CCPIM 886 — 
marianocalderon427@gmail.com",1979-188
inmoclick:19412-133,inmoclick,19412,133,https://inmoclick.com/19412-corvalan-propiedades/inmuebles/133/ficha/departamento-en-alquiler-en-calle-dorrego,2026-09-22,,2026-09-07,2026-09-22,3,15,600000.0,ARS,8571.42857142857,70.0,85.0,,2.0,1.0,Departamento,Alquiler,Muy Bueno,8.0,Godoy Cruz,Mendoza,Calle Dorrego,-32.921233735617875,-68.84197676483153,True,3.4028470462145304,5.0,114.0,Sin Cochera,,,,,35000.0,False,,corvalan propiedades,Inmobiliaria,False,False,,"Encantador y luminoso departamento frontal en segundo piso frontal. Ubicado sobre Dorrego, entre Perito Moreno y Balcarce, a pasos de la plaza de Godoy Cruz. La doble orientación sur-norte favorece la iluminación y la ventilación natural, creando ambientes agradables todo el día. Acceso por escalera y ubicación estratégica, cercano a la municipalidad, espacios verdes y centros comerciales.

Características principales:
- 🛏️ 2 dormitorios con placard
- 🛁 1 baño completo
- 🛋️ Amplio living-comedor con cocina integrada
- 🌬️ Orientación sur-norte (buena iluminación y ventilación)
- 🌇 2 balcones que amplían la sensación de espacio
- 🪜 Segundo piso, acceso por escalera

Por qué te va a gustar:
El diseño con cocina integrada potencia la convivencia y permite recibir con comodidad a tus invitados. Los dos balcones aportan luz, aire y un lugar para disfrutar la mañana o la tarde. Los dormitorios con placard ofrecen buena capacidad de guardado, y el baño completo está pensado para uso familiar y de invitados. Su ubicación es ideal para quienes buscan comodidad urbana: plazas y áreas verdes para el esparcimiento, comercios y la municipalidad a pocas cuadras.

Condiciones de alquiler:
Demostración de ingresos acordes al canon del alquiler; un mes de anticipo; un mes de depósito (se puede pagar en tres cuotas); y comisión inmobiliaria. Disponibilidad sujeta a verificación de requisitos.",19412-133
inmoclick:186526-16,inmoclick,186526,16,https://inmoclick.com/186526-gerardo-danitz/inmuebles/16/ficha/departamento-en-alquiler-en-republica-de-siria-3494,2026-09-22,,2026-09-07,2026-09-22,4,15,600000.0,ARS,6666.666666666667,90.0,100.0,4.0,2.0,1.0,Departamento,Alquiler,Muy Bueno,20.0,Guaymallen,Mendoza,Republica de Siria 3494,-32.8997044,-68.795582,True,4.792081248714177,2.0,43.0,Sin Cochera,,,False,False,,,,gerardo danitz,Dueno Directo,True,False,,"Departamento interno dos dormitorios, living comedor, cocina lavandería, patio y terraza, no paga expensas a una cuadra de bandera de los andes y dos del Mendoza plaza Shopping, muy seguro",186526-16
inmoclick:183866-2,inmoclick,183866,2,https://inmoclick.com/183866-german-herrera/inmuebles/2/ficha/departamento-en-alquiler-en-santa-fe-1381,2026-09-22,,2026-09-07,2026-09-22,4,15,395000.0,ARS,7900.0,50.0,60.0,4.0,1.0,1.0,Departamento,Alquiler,Excelente,5.0,Las Heras,Mendoza,Santa Fe 1381,-32.8490134830362,-68.85142857161973,True,4.6760896638023794,0.0,36.0,Garage/Cochera,1.0,False,False,False,,False,,german herrera,Dueno Directo,True,False,,"Excelente departamento de 5 años de antigüedad

Ubicado en planta alta dentro de un complejo de cuatro departamentos.

El departamento posee un dormitorio con balcón, cocina, amplio living con grandes ventanales y balcones, baño y antebaño y cochera para un auto.

Posee finas terminaciones, gran luminosidad y amplitud en todos los ambientes.

El departamento cuenta con agua, cloaca, gas y electricidad.

Se encuentra ubicado en la mejor zona de Las Heras a 500 metros del ""Changomas"", a 600 metros del ""Parque de la Familia"" y a 400 metros de la ciclovía de la Calle Roca.

Disponibilidad a partir del 5 de septiembre de 2026

Particular alquila",183866-2
inmoclick:182011-1,inmoclick,182011,1,https://inmoclick.com/182011-cristian-zarate/inmuebles/1/ficha/duplex-en-alquiler-en-rio-diamante-18,2026-09-22,,2026-09-08,2026-09-22,3,14,800000.0,ARS,7142.857142857143,112.0,135.0,4.0,3.0,2.0,Duplex,Alquiler,Excelente,12.0,Guaymallen,Mendoza,RIO DIAMANTE 18,-32.897432,-68.77217,True,6.914101201482039,2.0,9.0,Cochera Pasante,,False,False,False,,,,cristian zarate,Dueno Directo,True,False,,"• 🏠 Tipo: Duplex (dos plantas)
• 🛏️ Dormitorios: 3
• 🛁 Baños: 2
• 🌿 Patio: chiquito
• 🚗 Cochera: pasante para 2 autos (Uno techada)
• 🍽️ Comedor separado
• ☕ Cocina con desayunador
• 🔔 Alarma

Amplio duplex pensado para la vida familiar: en dos plantas que separan claramente el área social de las habitaciones, ofrece comodidad y funcionalidad. El comedor independiente permite recibir y compartir comidas sin sacrificar espacio, mientras que la cocina con desayunador convierte cada mañana en un momento práctico y cálido. Con tres dormitorios y dos baños la distribución favorece la convivencia y privacidad.

El patio chiquito suma un espacio exterior íntimo, perfecto para plantas, un pequeño rincón de relax o para que los más chicos jueguen cerca de la casa. La cochera pasante para dos autos, aunque no techada, brinda una solución cómoda para estacionamiento y maniobra. Además, el sistema de alarma aporta un plus de seguridad y tranquilidad.

Es una opción clara para quienes buscan una vivienda con espacios bien definidos, funcionalidad diaria y detalles que facilitan la vida familiar. Ideal para familias que valoran confort, practicidad y un exterior propio, aunque compacto.",182011-1
inmoclick:18172-349,inmoclick,18172,349,https://inmoclick.com/18172-gustavo-rubio-asociados/inmuebles/349/ficha/departamento-en-alquiler-en-martinez-de-rozas-n0-1924-10-piso-departamento-5,2026-09-22,,2026-09-22,2026-09-22,1,0,800000.0,ARS,8888.888888888889,90.0,120.0,,3.0,2.0,Departamento,Alquiler,Muy Bueno,,Capital,Mendoza,"Martínez de Rozas N° 1924, 1° piso, departamento 5",-32.8785722,-68.8534028,True,1.533852371294138,0.0,109.0,Garage,,,,,42000.0,,,gustavo rubio asociados,Inmobiliaria,False,False,,"Hermoso departamento semi piso. Sexta Sección. Primer piso por escalera.
Compuesto de: gran living comedor dividido por desnivel, con barra desayunadora entre medio. Cocina independiente con lavadero cubierto. Un baño completo.
Tres habitaciones con placares, la principal en suite. 
Cuenta con cochera para un vehículo y en la terraza de uso común, parrilla.
Contrato por dos años con ajustes cuatrimestrales por índice ICL.",18172-349
inmoclick:178347-98,inmoclick,178347,98,https://inmoclick.com/178347-mpv-administraciones/inmuebles/98/ficha/departamento-en-alquiler-en-pueyrredon-1094,2026-09-22,,2026-09-22,2026-09-22,1,0,580000.0,ARS,11600.0,50.0,50.0,3.0,1.0,1.0,Departamento,Alquiler,Muy Bueno,,Guaymallen,Mendoza,Pueyrredon 1094,-32.9085805,-68.82605,True,2.7034940981174764,3.0,81.0,Sin Cochera,,,,False,,,,mpv administraciones,Inmobiliaria,False,False,,"Pueyrredon 1095, Guaymallen, Dorrego
 Planta baja 
living, cocina, comedor
(sin aparato de cocina)
2 habitaciones
1 baño 
Patio pequeño 

Contrato 2 años con canon inicial de $580,000,00
Con Actualización cuatrimestral con el indice IPC.

Se abona
Mes por adelantado o proporcional
Sellado 50% (codigo exento)
Certif. de firmas ( inquilino y garantes)
Deposito en garantía ( puede ser en 3 cuotas)
Honorarios ( puede ser en 3 cuotas)

Se solicita
Inquilino y 2 o 3 garantes ( depende los ingresos)
con recibos de sueldos o declaración de ingresos emitida por contador y certificada en consejo de ciencias económicas.
También puede ser un seguro de caución.",178347-98
inmoclick:178347-95,inmoclick,178347,95,https://inmoclick.com/178347-mpv-administraciones/inmuebles/95/ficha/departamento-en-alquiler-en-el-parral-2210,2026-09-22,,2026-09-22,2026-09-22,1,0,750000.0,ARS,8823.529411764706,85.0,85.0,5.0,3.0,1.0,Departamento,Alquiler,Muy Bueno,,Capital,Mendoza,el parral 2210,-32.87729520000001,-68.8435665,True,1.5160791357732697,0.0,177.0,Sin Cochera,,,,,70000.0,False,,mpv administraciones,Inmobiliaria,False,False,,"departamento planta baja 
living comedor
cocina con bajo mesada y alacena 
(sin aparato de cocina)
lavadero con termotanque 
baño 
3 dormitorios con placard
muy luminoso 

Contrato 2 años con canon inicial de
$750,000.- + expensas ($70,000)

Con Actualización cuatrimestral con el indice IPC.

Se abona
Mes por adelantado o proporcional
Sellado 50%
Certif. de firmas ( inquilino y garantes)
Deposito en garantía ( puede ser en hasta 3 cuotas)
Honorarios ( puede ser en hasta 3 cuotas)

Se solicita

Inquilino y 2/3 garantes (depende de ingresos)
con recibos de sueldos o declaración de ingresos emitida por contador y certificada en consejo de ciencias económicas si fuese independiente
También puede ser un seguro de caución.",178347-95
inmoclick:178347-91,inmoclick,178347,91,https://inmoclick.com/178347-mpv-administraciones/inmuebles/91/ficha/departamento-en-alquiler-en-ituzaingo-205,2026-09-22,,2026-09-07,2026-09-22,3,15,380000.0,ARS,12666.666666666666,30.0,30.0,2.0,1.0,1.0,Departamento,Alquiler,Bueno,,Guaymallen,Mendoza,Ituzaingo 205,-32.9180774,-68.8354827,True,3.182370512215621,3.0,61.0,Sin Cochera,,,,False,,False,,mpv administraciones,Inmobiliaria,False,False,,"Departamento tipo casa
Cocina - Comedor 
con aparato de cocina
con bajo mesada 
Dormitorio grande muy amplio sin placard
Patio interno chico con lavadero con conexiones y bacha, termotanque colgado
Baño completo

Muy luminoso.

Contrato 2 años con canon inicial de
$ 380.000.- 
Con Actualización cuatrimestral con el indice IPC.

Se solicita
Inquilino y 2 garantes
con recibos de sueldos o declaración de ingresos emitida por contador y certificada en consejo de ciencias económicas si fuese independiente
También puede ser un seguro de caución.

Se abona
Mes por adelantado o proporcional
Sellado 50%
Certif. de firmas ( inquilino y garantes)
Deposito en garantía ( puede ser en hasta 3 cuotas)
Honorarios ( puede ser en hasta 3 cuotas)",178347-91
inmoclick:178347-87,inmoclick,178347,87,https://inmoclick.com/178347-mpv-administraciones/inmuebles/87/ficha/departamento-en-alquiler-en-pasaje-ciccini-10,2026-09-22,,2026-09-07,2026-09-22,3,15,700000.0,ARS,10000.0,70.0,75.0,4.0,2.0,1.0,Departamento,Alquiler,Excelente,,Guaymallen,Mendoza,Pasaje Ciccini 10,-32.91712832650844,-68.83660028495616,True,3.0509579591146423,3.0,68.0,Sin Cochera,,,,False,,False,,mpv administraciones,Inmobiliaria,False,False,,"Hermoso Departamento planta alta
Departamento de 90 mts2 
Cocina Living Comedor amplio
con aparato de cocina
con bajo mesada y alacena
termotanque
Lavadero
Espacio para escritorio
2 Dormitorios con placard 
Baño completo con bañera
Patio chico
Tiene medidor interno de luz y gas
Todos los servicios son compartidos (agua, municipalidad, luz y gas)

Muy luminoso.

Contrato 2 años con canon inicial de
$ 
Con Actualización cuatrimestral con el indice IPC.

Se abona
Mes por adelantado o proporcional
Sellado 50%
Certif. de firmas ( inquilino y garantes)
Deposito en garantía ( puede ser en hasta 3 cuotas)
Honorarios ( puede ser en hasta 3 cuotas)

Se solicita

Inquilino y 2/3 garantes (depende de ingresos)
con recibos de sueldos o declaración de ingresos emitida por contador y certificada en consejo de ciencias económicas si fuese independiente
También puede ser un seguro de caución.",178347-87
inmoclick:178347-85,inmoclick,178347,85,https://inmoclick.com/178347-mpv-administraciones/inmuebles/85/ficha/departamento-en-alquiler-en-sargento-cabral-249,2026-09-22,,2026-09-07,2026-09-22,3,15,280000.0,ARS,9333.333333333334,30.0,30.0,,1.0,1.0,Departamento,Alquiler,Bueno,,Guaymallen,Mendoza,Sargento Cabral 249,-32.9089384,-68.8353966,True,2.238584148037896,3.0,112.0,Sin Cochera,,,,False,,,,mpv administraciones,Inmobiliaria,False,False,,"Departamento planta baja
para una persona
Cocina 
Dormitorio
sin aparato de cocina
termotanque 
Dormitorio 
Baño 

Contrato 2 años con canon inicial de
$ 
Con Actualización cuatrimestral con el indice IPC.

Se abona
Mes por adelantado o proporcional
Sellado 50%
Certif. de firmas ( inquilino y garantes)

Deposito en garantía ( PAGARE O DOCUMENTO)

Honorarios ( puede ser en hasta 3 cuotas)

Se solicita

Inquilino y 2 garantes
con recibos de sueldos o declaración de ingresos emitida por contador y certificada en consejo de ciencias económicas si fuese independiente
También puede ser un seguro de caución.",178347-85
inmoclick:202855-1,inmoclick,202855,1,https://inmoclick.com/202855-sergio-ruggeri/inmuebles/1/ficha/departamento-en-alquiler-en-san-martin-sur-487,2026-09-22,,2026-09-22,2026-09-22,1,0,600000.0,ARS,8823.529411764706,68.0,68.0,3.0,2.0,1.0,Departamento,Alquiler,Excelente,15.0,Godoy Cruz,Mendoza,San Martín Sur 487,-32.60754132704658,-68.75600588857023,True,32.59716380811709,-1.0,0.0,Garage,,False,False,,,False,,sergio ruggeri,Dueno Directo,True,False,,"DUEÑO ALQUILA DEPARTAMENTO EN GODOY CRUZ. EDIFICIO TORRES DE SAN VICENTE. 
2 DORMITORIOS CON PLACARD.
LIVING COMEDOR MUY AMPLIO. BALCÓN CON VISTA A LA MONTAÑA. 
COCINA AMPLIA (MUEBLES DE COCINA Y GRIFERÍA JOHNSON)
EXCELENTE ESTADO.
EXCELENTE UBICACIÓN (FRENTE A SOPPELSA).",202855-1
inmoclick:27015-6,inmoclick,27015,6,https://inmoclick.com/27015-cordon-asociados/inmuebles/6/ficha/departamento-en-alquiler-en-san-martin-y-peatonal,2026-09-22,,2026-09-22,2026-09-22,1,0,800000.0,ARS,8000.0,100.0,100.0,5.0,4.0,2.0,Departamento,Alquiler,Excelente,50.0,Capital,Mendoza,San Martín y peatonal,-32.891171535712665,-68.83957239558337,True,0.5829432219819479,3.0,351.0,Sin Cochera,,,,,80000.0,,,cordon asociados,Inmobiliaria,False,False,,"CORDON & ASOCIADOS ALQUILA En el corazón de la capital de Mendoza, se encuentra este espectacular departamento frontal a calle San Martín. El mismo está distribuido en: 4 dormitorios 2 baños Living comedor Cocina Ubicado en 7 piso, al mismo se accede por ascensor y/o escaleras No posee cochera Requisitos contractual Plazo de 24 meses con ajuste trimestral por IPC. Requisitos. - Locador con bono de sueldo que triplique el canon de alquiler - De no contar con bono, Certificado de ingreso realizada por un contador Garante: - Dos garantes con bono de sueldo Costos del alquiler: - canon de alquiler de mes en curso - depósito de garantía equivalente a un canon de alquiler - honorarios inmobiliarios equivalente a un canon de alquiler - certificación de firmas

No se aceptan mascotas. Por error de sistema indica que si",27015-6
inmoclick:270314-5,inmoclick,270314,5,https://inmoclick.com/270314-marisa-apolo/inmuebles/5/ficha/departamento-en-alquiler-en-juan-b-justo-561-godoy-cruz,2026-09-22,,2026-09-22,2026-09-22,1,0,800000.0,ARS,80000.0,10.0,10.0,,2.0,2.0,Departamento,Alquiler,Muy Bueno,6.0,Godoy Cruz,Mendoza,Juan B Justo 561 Godoy Cruz,-32.90636607088375,-68.85121870867613,True,1.8032875525101768,3.0,176.0,Garage/Cochera,,False,False,,80000.0,False,,marisa apolo,Dueno Directo,True,False,,"Particular Alquila!
Hermoso departamento dentro de un complejo habitacional cerrado, al cual se ingresa a través de un portón automático.
El departamento se encuentra en primer piso por escalera. Está compuesto de cocina comedor y lavandería integrado, dos dormitorios con placar, dos baños y cochera para un vehículo dentro del complejo.
NO SE ACEPTAN MASCOTAS .",270314-5
inmoclick:272201-68,inmoclick,272201,68,https://inmoclick.com/272201-abitare/inmuebles/68/ficha/departamento-en-alquiler-en-nautilus,2026-09-22,,2026-09-07,2026-09-22,4,15,920000.0,ARS,11500.0,80.0,120.0,,2.0,1.0,Departamento,Alquiler,Muy Bueno,5.0,Guaymallen,Mendoza,Nautilus,,,False,,,,Garage Doble,2.0,,False,,30000.0,,,abitare,Inmobiliaria,False,False,,"Excelente dúplex que combina funcionalidad y confort en cada detalle. Pensado para quienes buscan calidad de vida, este inmueble ofrece ambientes bien definidos donde vivir y recibir se vuelven placenteros. La cocina-comedor invita a compartir momentos cotidianos y celebraciones, mientras que el living ofrece un espacio cálido para el descanso y la reunión con familia o amigos. El patio privado y la piscina crean un entorno ideal para disfrutar al aire libre, realizar actividades sociales y aprovechar el tiempo libre en casa. Además, la cochera doble aporta comodidad y seguridad para dos vehículos, facilitando la vida diaria.

Características principales:
- 🏠 Tipo: Dúplex 
- 🍽️ Cocina-comedor 
- 🛋️ Living 
- 🚗 Cochera doble 
- 🌿 Patio 
- 🏊 Piscina

Ventajas destacadas: distribución práctica que separa los ambientes de uso diario, opción de adaptar espacios según necesidades (esparcimiento, trabajo o juego), y áreas exteriores que multiplican las posibilidades de disfrute en cualquier estación. Una propuesta atractiva para quienes priorizan confort, privacidad y espacios exteriores propios sin renunciar a la comodidad de un hogar pensado para compartir. Ideal para familias o parejas que valoran el espacio y la tranquilidad.",272201-68
inmoclick:280587-1,inmoclick,280587,1,https://inmoclick.com/280587-florencia-palazzolo/inmuebles/1/ficha/departamento-en-alquiler-en-barrio-rivado-las-cortaderas-iii,2026-09-22,,2026-09-22,2026-09-22,1,0,900000.0,ARS,12000.0,75.0,90.0,,2.0,1.0,Departamento,Alquiler,Excelente,,Guaymallen,Mendoza,Barrio rivado Las Cortaderas III,-32.9028208,-68.80470040000002,True,4.063395280290162,2.0,57.0,Sin Cochera,,,,,135000.0,,,florencia palazzolo,Dueno Directo,True,False,,"DUEÑO DIRECTO ALQUILA HERMOSO DEPARTAMENTO DE CATEGROÍA A ESTRENAR
La propiedad se encuentra en un entorno excepcional, seguro y tranquilo, con acceso a una amplia gama de amenities de primer nivel. Como inquilino de este departamento, no solo disfrutarás de los espacios comunes propios de Las Cortaderas III, como pileta, sum, plaza de juegos y amplios espacios verdes, sino que también tendrás ACCESO TOTAL A TODAS LAS AMENITIES Y ESPACIOS COMUNES DE LAS CORTADERAS COUNTRY.

Este departamento cuenta con:
- luminoso living comedor
- pisos de porcelanato
- dos dormitorios
- baño completo con grifería de primera calidad
- patio",280587-1
inmoclick:280524-34,inmoclick,280524,34,https://inmoclick.com/280524-placeres-inmobiliaria/inmuebles/34/ficha/departamento-en-alquiler-en-calle-san-martin-1077,2026-09-22,,2026-09-07,2026-09-22,4,15,1200000.0,ARS,6000.0,200.0,300.0,,3.0,3.0,Departamento,Alquiler,Excelente,,Lujan de Cuyo,Mendoza,Calle San Martin 1077,-33.030762041465735,-68.87638846931152,True,15.822560188167618,4.0,55.0,Garage Doble,,,,False,,False,,placeres inmobiliaria,Inmobiliaria,False,False,,"Placeres Inmobiliaria Alquila

Departamento ubicado en calle San Martín 1077, Luján de Cuyo, Mendoza. 

Tres habitaciones (piso de parquet)
Baño 
Cocina comedor muy amplios los espacios.
Dos baños
Cochera para 3 vehículos cubiertos 
Terraza con lavandería 
Churrasquera 
Primer piso
No se reciben mascotas.
200 mts2 cubiertos 

Alquiler $ 1.200.000

Requisitos: Mes de alquiler mes de depósito (2 cuotas) y mes de Honorarios (somos una inmobiliaria). 

Se pide bono de sueldo inquilino o certificación de ingresos y dos garantes con bono de sueldo.

Contrato de dos años con actualizaciones cuatrimestrales con índice del ipc",280524-34
inmoclick:280524-15,inmoclick,280524,15,https://inmoclick.com/280524-placeres-inmobiliaria/inmuebles/15/ficha/departamento-en-alquiler-en-complejo-villa-mediterranea,2026-09-22,,2026-09-07,2026-09-22,4,15,600000.0,ARS,13333.333333333334,45.0,45.0,,,1.0,Departamento,Alquiler,Excelente,,Godoy Cruz,Mendoza,Complejo Villa Mediterranea,-32.902493246813584,-68.85713766106932,True,1.6766352866210357,3.0,172.0,Garage/Cochera,,,,,250000.0,False,,placeres inmobiliaria,Inmobiliaria,False,False,,"ALQUILA – Monoambiente con amenities ✨

📍 Godoy Cruz, Mendoza

Monoambiente moderno de 43 m², muy luminoso, con amplio ambiente integrado, baño completo y cochera.

Edificio con amenities tipo resort: piscina, piscina climatizada, gimnasio, sauna, SUM y espacios de relax.

💎 Ideal para quienes buscan confort, seguridad y ubicación privilegiada.

📩 Consultanos para visitarlo",280524-15
inmoclick:280057-2521,inmoclick,280057,2521,https://inmoclick.com/280057-openhouse-inmobiliaria/inmuebles/2521/ficha/departamento-en-alquiler-en-lisandro-de-la-torre-y-zarate,2026-09-22,,2026-09-22,2026-09-22,1,0,650000.0,ARS,10000.0,65.0,,,2.0,1.0,Departamento,Alquiler,---,25.0,Capital,Mendoza,LISANDRO DE LA TORRE Y ZÁRATE,-32.9006329,-68.8390519,True,1.261906915013143,3.0,150.0,,,,,,77000.0,,,openhouse inmobiliaria,Inmobiliaria,False,False,,"OPENHOUSE alquila departamento en Ciudad, en calles Lisandro de la Torre y Zárate. EXCELENTE UBICACIÓN 

Se trata de un departamento ubicado en 3er piso. El edificio además cuenta con SUM en último piso para reuniones con familiares o amigos, con cocina y churrasquera.

CARACTERÍSTICAS:

Departamento amplio y luminoso.

-2 dormitorios con pisos parquet y placard de madera amplio.

-Baño completo.

-Cocina con alacenas y bajo mesada.

-Living comedor.

-Todos los servicios.

(No se permiten mascotas)

Expensas : $ 58.000

Si te interesa, no dudes en contactarnos!

V.G

OPENHOUSE EL HOGAR DE TUS SUEÑOS.",280057-2521
inmoclick:280057-2518,inmoclick,280057,2518,https://inmoclick.com/280057-openhouse-inmobiliaria/inmuebles/2518/ficha/departamento-en-alquiler-en-departamento-en-avellaneda-de-las-heras,2026-09-22,,2026-09-22,2026-09-22,1,0,300000.0,ARS,6666.666666666667,45.0,,3.0,2.0,1.0,Departamento,Alquiler,---,15.0,Las Heras,Mendoza,Departamento en Avellaneda de Las Heras,-32.8396758,-68.8396527,True,5.713671783661873,0.0,17.0,,,,,,,,,openhouse inmobiliaria,Inmobiliaria,False,True,,"OPENHOUSE INMOBILIARIA ALQUILA departamento en calle Avellaneda de Las Heras. Se trata de una propiedad en planta baja dentro de un complejo cerrado, este cuenta con espacios comunes con churrasquera. Ubicado a metros de plaza Las Heras, calle Dr. Moreno, cercanía a negocios, colegios, parada de colectivos.

Consta de:
- Dos dormitorios.
- Baño completo.
- Estar comedor.
- Cocina amoblada integrada al estar.
- Patio común con churrasquera.
- No posee gas natural.
- Conexión pre instalada para garrafa.

DISPONIBLE EN OCTUBRE.

Para mayor información y coordinar una visita, comunicarse al teléfono aquí publicado.

AR",280057-2518
inmoclick:280057-2512,inmoclick,280057,2512,https://inmoclick.com/280057-openhouse-inmobiliaria/inmuebles/2512/ficha/departamento-en-alquiler-en-edificio-presidente-espana,2026-09-22,,2026-09-22,2026-09-22,1,0,550000.0,ARS,12222.222222222224,45.0,45.0,2.0,1.0,1.0,Departamento,Alquiler,---,,Capital,Mendoza,EDIFICIO PRESIDENTE ESPAÑA,-32.8939968798,-68.8430537794,True,0.4383052495629533,3.0,342.0,,,,,,100000.0,,,openhouse inmobiliaria,Inmobiliaria,False,True,,"OPENHOUSE alquila hermoso departamento en Edificio Presidente España.

Se trata de un luminoso departamento ubicado en el Edificio Presidente España, a una cuadra de la plaza España. El mismo cuenta con seguridad las 24 hs, ascensores, cámaras, y doble puerta de entrada (reja con llave, y puerta con tarjeta magnética). Se encuentra en un piso 3, y es sumamente cómodo y silencioso.

Consta de: 
-Living comedor con estufa 
-Cocina integrada
-1 dormitorio con aire acondicionado y placard
-1 baño completo

Para más información y coordinar una visita, no dudes en contactarnos!

OPENHOUSE EL HOGAR DE TUS SUEÑOS

M.T",280057-2512
inmoclick:280057-2507,inmoclick,280057,2507,https://inmoclick.com/280057-openhouse-inmobiliaria/inmuebles/2507/ficha/departamento-en-alquiler-en-edificio-sol-andes-bandera-de-los-andes,2026-09-22,,2026-09-22,2026-09-22,1,0,700000.0,ARS,14000.0,50.0,50.0,,1.0,1.0,Departamento,Alquiler,Muy Bueno,19.0,Capital,Mendoza,"EDIFICIO SOL ANDES, BANDERA DE LOS ANDES",-32.8945840664,-68.8181999897,True,2.61111557407547,3.0,65.0,,1.0,,,,,,,openhouse inmobiliaria,Inmobiliaria,False,False,,"OPENHOUSE alquila hermoso departamento AMOBLADO en Edificio Sol Andes, Guaymallén.

La propiedad se encuentra dentro de un complejo cerrado de departamentos, en un tercer piso por ascensor. Está ubicado en una zona muy tranquila, con cercanía al acceso este, lo que facilita una excelente conectividad. Además, se encuentra próximo a centros comerciales, Mendoza Shopping, paradas de colectivos, colegios y supermercados.

Consta de:

- 1 dormitorio amplio y luminoso con placard
- 1 baño completo
- Living-comedor espacioso
- Cocina independiente totalmente equipada, con lavandería integrada
- Cochera techada
- Todo eléctrico

Para mayor información y coordinar una visita, comunicarse al teléfono de contacto

OPENHOUSE EL HOGAR DE TUS SUEÑOS",280057-2507
